image_id,xmin,ymin,width,height,centerx,centery
674000_6584000,593.0,818.0,30,30,608,833
674000_6584000,322.0,775.0,30,30,337,790
674000_6584000,730.0,353.0,30,30,745,368
674000_6584000,199.0,158.0,30,30,214,173
674000_6584000,402.0,16.0,30,30,417,31
674000_6584000,185.0,88.0,30,30,200,103
674000_6584000,772.0,425.0,30,30,787,440
674000_6584000,107.0,621.0,30,30,122,636
674000_6584000,742.0,447.0,30,30,757,462
674000_6584000,148.0,126.0,30,30,163,141
674000_6584000,966.0,389.0,30,30,981,404
674000_6590000,78.0,83.0,30,30,93,98
675000_6390000,475.0,845.0,30,30,490,860
675000_6390000,594.0,449.0,30,30,609,464
675000_6406000,906.0,314.0,30,30,921,329
675000_6406000,94.0,662.0,30,30,109,677
675000_6406000,66.0,709.0,30,30,81,724
675000_6406000,81.0,245.0,30,30,96,260
675000_6407000,527.0,536.0,30,30,542,551
675000_6407000,557.0,531.0,30,30,572,546
675000_6407000,364.0,745.0,30,30,379,760
675000_6407000,680.0,373.0,30,30,695,388
675000_6407000,688.0,335.0,30,30,703,350
675000_6407000,323.0,772.0,30,30,338,787
675000_6407000,0.0,870.0,16.0,30,1,885
675000_6407000,87.0,833.0,30,30,102,848
675000_6407000,209.0,577.0,30,30,224,592
675000_6407000,246.0,541.0,30,30,261,556
675000_6407000,643.0,200.0,30,30,658,215
675000_6407000,710.0,192.0,30,30,725,207
675000_6407000,628.0,110.0,30,30,643,125
675000_6407000,589.0,183.0,30,30,604,198
675000_6407000,209.0,260.0,30,30,224,275
675000_6414000,343.0,930.0,30,30,358,945
675000_6415000,448.0,23.0,30,30,463,38
675000_6415000,121.0,265.0,30,30,136,280
675000_6415000,131.0,228.0,30,30,146,243
675000_6415000,150.0,249.0,30,30,165,264
675000_6415000,294.0,266.0,30,30,309,281
675000_6415000,888.0,261.0,30,30,903,276
675000_6415000,952.0,238.0,30,30,967,253
675000_6415000,894.0,245.0,30,30,909,260
675000_6415000,96.0,165.0,30,30,111,180
675000_6415000,190.0,265.0,30,30,205,280
675000_6415000,915.0,252.0,30,30,930,267
675000_6415000,92.0,157.0,30,30,107,172
675000_6416000,422.0,326.0,30,30,437,341
675000_6416000,722.0,701.0,30,30,737,716
675000_6428000,664.0,202.0,30,30,679,217
675000_6428000,646.0,207.0,30,30,661,222
675000_6428000,642.0,190.0,30,30,657,205
675000_6428000,424.0,225.0,30,30,439,240
675000_6428000,439.0,195.0,30,30,454,210
675000_6428000,424.0,299.0,30,30,439,314
675000_6428000,351.0,478.0,30,30,366,493
675000_6428000,209.0,933.0,30,30,224,948
675000_6435000,464.0,0.0,30,23.0,479,8
675000_6435000,726.0,138.0,30,30,741,153
675000_6435000,462.0,550.0,30,30,477,565
675000_6435000,768.0,815.0,30,30,783,830
675000_6435000,798.0,177.0,30,30,813,192
675000_6435000,280.0,839.0,30,30,295,854
675000_6438000,280.0,420.0,30,30,295,435
675000_6438000,19.0,540.0,30,30,34,555
675000_6438000,0.0,250.0,19.0,30,4,265
675000_6459000,305.0,260.0,30,30,320,275
675000_6459000,842.0,816.0,30,30,857,831
675000_6469000,78.0,224.0,30,30,93,239
675000_6469000,5.0,341.0,30,30,20,356
675000_6469000,807.0,775.0,30,30,822,790
675000_6469000,814.0,770.0,30,30,829,785
675000_6470000,336.0,295.0,30,30,351,310
675000_6470000,494.0,660.0,30,30,509,675
675000_6470000,784.0,860.0,30,30,799,875
675000_6470000,317.0,329.0,30,30,332,344
675000_6470000,148.0,461.0,30,30,163,476
675000_6470000,183.0,248.0,30,30,198,263
675000_6470000,218.0,509.0,30,30,233,524
675000_6470000,60.0,657.0,30,30,75,672
675000_6470000,306.0,561.0,30,30,321,576
675000_6495000,139.0,17.0,30,30,154,32
675000_6495000,142.0,563.0,30,30,157,578
675000_6495000,0.0,765.0,30,30,15,780
675000_6495000,154.0,301.0,30,30,169,316
675000_6510000,799.0,649.0,30,30,814,664
675000_6510000,555.0,659.0,30,30,570,674
675000_6510000,445.0,660.0,30,30,460,675
675000_6514000,531.0,773.0,30,30,546,788
675000_6515000,120.0,526.0,30,30,135,541
675000_6515000,200.0,563.0,30,30,215,578
675000_6543000,374.0,493.0,30,30,389,508
675000_6547000,636.0,478.0,30,30,651,493
675000_6547000,32.0,87.0,30,30,47,102
675000_6547000,22.0,299.0,30,30,37,314
675000_6547000,675.0,732.0,30,30,690,747
675000_6547000,678.0,886.0,30,30,693,901
675000_6547000,820.0,918.0,30,30,835,933
675000_6547000,672.0,3.0,30,30,687,18
675000_6547000,105.0,976.0,30,23.0,120,991
675000_6547000,442.0,955.0,30,30,457,970
675000_6547000,616.0,662.0,30,30,631,677
675000_6548000,765.0,917.0,30,30,780,932
675000_6548000,118.0,32.0,30,30,133,47
675000_6548000,512.0,838.0,30,30,527,853
675000_6548000,580.0,786.0,30,30,595,801
675000_6548000,861.0,618.0,30,30,876,633
675000_6548000,664.0,723.0,30,30,679,738
675000_6548000,12.0,422.0,30,30,27,437
675000_6548000,46.0,288.0,30,30,61,303
675000_6548000,314.0,967.0,30,30,329,982
675000_6548000,331.0,954.0,30,30,346,969
675000_6548000,896.0,603.0,30,30,911,618
675000_6548000,861.0,517.0,30,30,876,532
675000_6548000,0.0,395.0,28.0,30,13,410
675000_6573000,479.0,395.0,30,30,494,410
675000_6573000,638.0,888.0,30,30,653,903
675000_6573000,587.0,315.0,30,30,602,330
675000_6579000,970.0,92.0,29.0,30,985,107
675000_6579000,842.0,847.0,30,30,857,862
675000_6579000,811.0,864.0,30,30,826,879
675000_6579000,870.0,912.0,30,30,885,927
675000_6579000,960.0,138.0,30,30,975,153
675000_6579000,914.0,771.0,30,30,929,786
675000_6579000,973.0,323.0,26.0,30,988,338
675000_6579000,965.0,115.0,30,30,980,130
675000_6579000,300.0,753.0,30,30,315,768
675000_6584000,394.0,0.0,30,17.0,409,2
675000_6584000,467.0,16.0,30,30,482,31
675000_6584000,132.0,907.0,30,30,147,922
675000_6584000,430.0,2.0,30,30,445,17
675000_6589000,312.0,53.0,30,30,327,68
675000_6589000,403.0,73.0,30,30,418,88
675000_6589000,480.0,99.0,30,30,495,114
675000_6589000,590.0,144.0,30,30,605,159
675000_6589000,825.0,206.0,30,30,840,221
675000_6589000,802.0,201.0,30,30,817,216
675000_6589000,780.0,196.0,30,30,795,211
675000_6589000,977.0,274.0,22.0,30,992,289
675000_6589000,967.0,305.0,30,30,982,320
675000_6589000,933.0,92.0,30,30,948,107
675000_6589000,817.0,52.0,30,30,832,67
675000_6589000,848.0,0.0,30,15.0,863,0
675000_6589000,826.0,11.0,30,30,841,26
675000_6589000,807.0,98.0,30,30,822,113
676000_6388000,836.0,966.0,30,30,851,981
676000_6388000,667.0,918.0,30,30,682,933
676000_6388000,660.0,809.0,30,30,675,824
676000_6388000,383.0,902.0,30,30,398,917
676000_6388000,604.0,567.0,30,30,619,582
676000_6388000,690.0,604.0,30,30,705,619
676000_6388000,388.0,905.0,30,30,403,920
676000_6401000,147.0,622.0,30,30,162,637
676000_6401000,84.0,645.0,30,30,99,660
676000_6401000,218.0,627.0,30,30,233,642
676000_6401000,876.0,707.0,30,30,891,722
676000_6401000,599.0,10.0,30,30,614,25
676000_6401000,644.0,795.0,30,30,659,810
676000_6401000,539.0,828.0,30,30,554,843
676000_6405000,186.0,318.0,30,30,201,333
676000_6405000,152.0,212.0,30,30,167,227
676000_6405000,336.0,759.0,30,30,351,774
676000_6405000,827.0,819.0,30,30,842,834
676000_6405000,94.0,21.0,30,30,109,36
676000_6405000,834.0,813.0,30,30,849,828
676000_6405000,139.0,194.0,30,30,154,209
676000_6411000,236.0,496.0,30,30,251,511
676000_6411000,274.0,511.0,30,30,289,526
676000_6411000,826.0,74.0,30,30,841,89
676000_6411000,288.0,489.0,30,30,303,504
676000_6411000,243.0,558.0,30,30,258,573
676000_6411000,226.0,614.0,30,30,241,629
676000_6411000,458.0,726.0,30,30,473,741
676000_6411000,328.0,425.0,30,30,343,440
676000_6411000,23.0,971.0,30,28.0,38,986
676000_6411000,842.0,171.0,30,30,857,186
676000_6411000,808.0,0.0,30,22.0,823,7
676000_6411000,839.0,236.0,30,30,854,251
676000_6411000,111.0,659.0,30,30,126,674
676000_6411000,839.0,489.0,30,30,854,504
676000_6411000,888.0,354.0,30,30,903,369
676000_6411000,502.0,343.0,30,30,517,358
676000_6411000,470.0,292.0,30,30,485,307
676000_6411000,273.0,242.0,30,30,288,257
676000_6411000,851.0,794.0,30,30,866,809
676000_6411000,857.0,717.0,30,30,872,732
676000_6411000,763.0,171.0,30,30,778,186
676000_6411000,819.0,76.0,30,30,834,91
676000_6411000,519.0,49.0,30,30,534,64
676000_6411000,850.0,711.0,30,30,865,726
676000_6411000,841.0,608.0,30,30,856,623
676000_6411000,464.0,357.0,30,30,479,372
676000_6411000,561.0,711.0,30,30,576,726
676000_6411000,567.0,641.0,30,30,582,656
676000_6411000,558.0,402.0,30,30,573,417
676000_6411000,768.0,489.0,30,30,783,504
676000_6411000,305.0,418.0,30,30,320,433
676000_6411000,805.0,193.0,30,30,820,208
676000_6411000,241.0,337.0,30,30,256,352
676000_6411000,576.0,444.0,30,30,591,459
676000_6411000,531.0,386.0,30,30,546,401
676000_6411000,546.0,406.0,30,30,561,421
676000_6411000,946.0,777.0,30,30,961,792
676000_6411000,845.0,258.0,30,30,860,273
676000_6421000,823.0,304.0,30,30,838,319
676000_6421000,448.0,373.0,30,30,463,388
676000_6421000,317.0,685.0,30,30,332,700
676000_6421000,359.0,575.0,30,30,374,590
676000_6421000,577.0,142.0,30,30,592,157
676000_6421000,343.0,733.0,30,30,358,748
676000_6421000,392.0,911.0,30,30,407,926
676000_6446000,598.0,324.0,30,30,613,339
676000_6446000,571.0,233.0,30,30,586,248
676000_6446000,572.0,211.0,30,30,587,226
676000_6446000,605.0,189.0,30,30,620,204
676000_6446000,199.0,156.0,30,30,214,171
676000_6446000,401.0,180.0,30,30,416,195
676000_6446000,607.0,154.0,30,30,622,169
676000_6446000,460.0,783.0,30,30,475,798
676000_6446000,366.0,904.0,30,30,381,919
676000_6446000,803.0,861.0,30,30,818,876
676000_6446000,277.0,743.0,30,30,292,758
676000_6446000,371.0,868.0,30,30,386,883
676000_6446000,391.0,873.0,30,30,406,888
676000_6446000,866.0,200.0,30,30,881,215
676000_6446000,885.0,872.0,30,30,900,887
676000_6446000,876.0,179.0,30,30,891,194
676000_6446000,899.0,177.0,30,30,914,192
676000_6450000,276.0,362.0,30,30,291,377
676000_6450000,462.0,0.0,30,27.0,477,12
676000_6450000,197.0,137.0,30,30,212,152
676000_6450000,564.0,634.0,30,30,579,649
676000_6450000,513.0,933.0,30,30,528,948
676000_6450000,7.0,444.0,30,30,22,459
676000_6450000,442.0,231.0,30,30,457,246
676000_6450000,824.0,701.0,30,30,839,716
676000_6460000,178.0,506.0,30,30,193,521
676000_6460000,411.0,140.0,30,30,426,155
676000_6460000,263.0,238.0,30,30,278,253
676000_6460000,347.0,87.0,30,30,362,102
676000_6460000,410.0,414.0,30,30,425,429
676000_6460000,435.0,434.0,30,30,450,449
676000_6460000,248.0,271.0,30,30,263,286
676000_6460000,496.0,468.0,30,30,511,483
676000_6460000,197.0,203.0,30,30,212,218
676000_6460000,11.0,174.0,30,30,26,189
676000_6460000,474.0,504.0,30,30,489,519
676000_6460000,446.0,556.0,30,30,461,571
676000_6460000,160.0,814.0,30,30,175,829
676000_6460000,0.0,172.0,19.0,30,4,187
676000_6460000,147.0,625.0,30,30,162,640
676000_6460000,162.0,624.0,30,30,177,639
676000_6463000,60.0,887.0,30,30,75,902
676000_6463000,60.0,896.0,30,30,75,911
676000_6463000,90.0,482.0,30,30,105,497
676000_6463000,553.0,783.0,30,30,568,798
676000_6463000,70.0,763.0,30,30,85,778
676000_6463000,719.0,929.0,30,30,734,944
676000_6463000,560.0,788.0,30,30,575,803
676000_6463000,942.0,945.0,30,30,957,960
676000_6463000,963.0,927.0,30,30,978,942
676000_6463000,110.0,212.0,30,30,125,227
676000_6463000,118.0,126.0,30,30,133,141
676000_6463000,53.0,185.0,30,30,68,200
676000_6463000,111.0,198.0,30,30,126,213
676000_6474000,782.0,556.0,30,30,797,571
676000_6474000,672.0,786.0,30,30,687,801
676000_6474000,400.0,636.0,30,30,415,651
676000_6474000,399.0,584.0,30,30,414,599
676000_6474000,634.0,564.0,30,30,649,579
676000_6474000,801.0,774.0,30,30,816,789
676000_6474000,879.0,765.0,30,30,894,780
676000_6474000,412.0,809.0,30,30,427,824
676000_6474000,921.0,760.0,30,30,936,775
676000_6474000,459.0,576.0,30,30,474,591
676000_6505000,35.0,507.0,30,30,50,522
676000_6505000,209.0,179.0,30,30,224,194
676000_6505000,154.0,119.0,30,30,169,134
676000_6505000,978.0,702.0,21.0,30,993,717
676000_6505000,775.0,971.0,30,28.0,790,986
676000_6505000,146.0,15.0,30,30,161,30
676000_6505000,100.0,115.0,30,30,115,130
676000_6511000,341.0,107.0,30,30,356,122
676000_6516000,333.0,150.0,30,30,348,165
676000_6516000,251.0,116.0,30,30,266,131
676000_6516000,112.0,63.0,30,30,127,78
676000_6516000,3.0,22.0,30,30,18,37
676000_6516000,204.0,966.0,30,30,219,981
676000_6516000,283.0,876.0,30,30,298,891
676000_6516000,453.0,212.0,30,30,468,227
676000_6516000,70.0,457.0,30,30,85,472
676000_6516000,282.0,320.0,30,30,297,335
676000_6516000,806.0,0.0,30,16.0,821,1
676000_6516000,282.0,873.0,30,30,297,888
676000_6516000,797.0,0.0,30,21.0,812,6
676000_6541000,311.0,553.0,30,30,326,568
676000_6551000,975.0,890.0,24.0,30,990,905
676000_6551000,457.0,599.0,30,30,472,614
676000_6551000,376.0,942.0,30,30,391,957
676000_6551000,579.0,847.0,30,30,594,862
677000_6403000,446.0,85.0,30,30,461,100
677000_6403000,480.0,202.0,30,30,495,217
677000_6403000,673.0,400.0,30,30,688,415
677000_6403000,234.0,931.0,30,30,249,946
677000_6432000,0.0,910.0,21.0,30,6,925
677000_6436000,45.0,605.0,30,30,60,620
677000_6436000,39.0,609.0,30,30,54,624
677000_6436000,571.0,579.0,30,30,586,594
677000_6436000,829.0,982.0,30,17.0,844,997
677000_6436000,719.0,969.0,30,30,734,984
677000_6436000,380.0,701.0,30,30,395,716
677000_6436000,60.0,333.0,30,30,75,348
677000_6436000,48.0,314.0,30,30,63,329
677000_6436000,54.0,323.0,30,30,69,338
677000_6436000,507.0,975.0,30,24.0,522,990
677000_6436000,504.0,971.0,30,28.0,519,986
677000_6436000,1.0,706.0,30,30,16,721
677000_6436000,30.0,706.0,30,30,45,721
677000_6436000,44.0,730.0,30,30,59,745
677000_6436000,70.0,348.0,30,30,85,363
677000_6436000,346.0,756.0,30,30,361,771
677000_6436000,337.0,743.0,30,30,352,758
677000_6436000,233.0,791.0,30,30,248,806
677000_6436000,0.0,550.0,20.0,30,5,565
677000_6436000,56.0,502.0,30,30,71,517
677000_6436000,185.0,539.0,30,30,200,554
677000_6436000,437.0,878.0,30,30,452,893
677000_6436000,443.0,887.0,30,30,458,902
677000_6436000,417.0,852.0,30,30,432,867
677000_6436000,163.0,502.0,30,30,178,517
677000_6436000,427.0,361.0,30,30,442,376
677000_6436000,346.0,119.0,30,30,361,134
677000_6443000,454.0,598.0,30,30,469,613
677000_6443000,0.0,559.0,16.0,30,1,574
677000_6443000,527.0,22.0,30,30,542,37
677000_6443000,313.0,157.0,30,30,328,172
677000_6443000,47.0,660.0,30,30,62,675
677000_6443000,283.0,177.0,30,30,298,192
677000_6443000,72.0,354.0,30,30,87,369
677000_6443000,186.0,245.0,30,30,201,260
677000_6443000,229.0,214.0,30,30,244,229
677000_6443000,270.0,186.0,30,30,285,201
677000_6443000,242.0,205.0,30,30,257,220
677000_6443000,958.0,604.0,30,30,973,619
677000_6443000,978.0,466.0,21.0,30,993,481
677000_6443000,658.0,423.0,30,30,673,438
677000_6443000,1.0,327.0,30,30,16,342
677000_6443000,416.0,542.0,30,30,431,557
677000_6443000,775.0,494.0,30,30,790,509
677000_6554000,585.0,2.0,30,30,600,17
677000_6554000,782.0,371.0,30,30,797,386
677000_6554000,335.0,332.0,30,30,350,347
678000_6496000,426.0,699.0,30,30,441,714
678000_6498000,146.0,681.0,30,30,161,696
678000_6516000,46.0,175.0,30,30,61,190
678000_6516000,62.0,145.0,30,30,77,160
678000_6540000,922.0,200.0,30,30,937,215
678000_6540000,755.0,622.0,30,30,770,637
678000_6540000,299.0,320.0,30,30,314,335
678000_6540000,681.0,0.0,30,15.0,696,0
678000_6576000,228.0,594.0,30,30,243,609
678000_6576000,858.0,870.0,30,30,873,885
678000_6576000,224.0,592.0,30,30,239,607
678000_6576000,590.0,825.0,30,30,605,840
678000_6576000,589.0,957.0,30,30,604,972
678000_6589000,138.0,804.0,30,30,153,819
678000_6589000,130.0,885.0,30,30,145,900
679000_6393000,202.0,860.0,30,30,217,875
679000_6393000,722.0,490.0,30,30,737,505
679000_6393000,460.0,0.0,30,24.0,475,9
679000_6393000,675.0,676.0,30,30,690,691
679000_6393000,827.0,962.0,30,30,842,977
679000_6393000,587.0,686.0,30,30,602,701
679000_6393000,584.0,676.0,30,30,599,691
679000_6393000,759.0,974.0,30,25.0,774,989
679000_6411000,81.0,701.0,30,30,96,716
679000_6411000,296.0,706.0,30,30,311,721
679000_6411000,105.0,703.0,30,30,120,718
679000_6411000,225.0,465.0,30,30,240,480
679000_6411000,0.0,134.0,22.0,30,7,149
679000_6411000,327.0,815.0,30,30,342,830
679000_6411000,41.0,790.0,30,30,56,805
679000_6411000,179.0,505.0,30,30,194,520
679000_6411000,151.0,491.0,30,30,166,506
679000_6411000,551.0,126.0,30,30,566,141
679000_6411000,181.0,698.0,30,30,196,713
679000_6411000,6.0,869.0,30,30,21,884
679000_6411000,401.0,611.0,30,30,416,626
679000_6411000,383.0,608.0,30,30,398,623
679000_6411000,359.0,620.0,30,30,374,635
679000_6411000,283.0,665.0,30,30,298,680
679000_6411000,560.0,837.0,30,30,575,852
679000_6411000,594.0,723.0,30,30,609,738
679000_6411000,498.0,658.0,30,30,513,673
679000_6411000,586.0,697.0,30,30,601,712
679000_6411000,462.0,636.0,30,30,477,651
679000_6411000,591.0,702.0,30,30,606,717
679000_6411000,15.0,848.0,30,30,30,863
679000_6411000,268.0,671.0,30,30,283,686
679000_6411000,698.0,698.0,30,30,713,713
679000_6411000,892.0,809.0,30,30,907,824
679000_6411000,559.0,567.0,30,30,574,582
679000_6411000,514.0,290.0,30,30,529,305
679000_6411000,279.0,73.0,30,30,294,88
679000_6411000,698.0,688.0,30,30,713,703
679000_6411000,578.0,587.0,30,30,593,602
679000_6411000,902.0,805.0,30,30,917,820
679000_6411000,737.0,728.0,30,30,752,743
679000_6411000,931.0,815.0,30,30,946,830
679000_6411000,457.0,694.0,30,30,472,709
679000_6411000,443.0,959.0,30,30,458,974
679000_6411000,236.0,402.0,30,30,251,417
679000_6411000,401.0,695.0,30,30,416,710
679000_6411000,348.0,968.0,30,30,363,983
679000_6411000,378.0,820.0,30,30,393,835
679000_6411000,83.0,303.0,30,30,98,318
679000_6411000,145.0,433.0,30,30,160,448
679000_6411000,227.0,539.0,30,30,242,554
679000_6411000,695.0,169.0,30,30,710,184
679000_6411000,502.0,505.0,30,30,517,520
679000_6411000,55.0,598.0,30,30,70,613
679000_6411000,63.0,459.0,30,30,78,474
679000_6411000,390.0,604.0,30,30,405,619
679000_6411000,472.0,467.0,30,30,487,482
679000_6411000,496.0,321.0,30,30,511,336
679000_6411000,445.0,932.0,30,30,460,947
679000_6411000,458.0,827.0,30,30,473,842
679000_6411000,18.0,5.0,30,30,33,20
679000_6411000,287.0,683.0,30,30,302,698
679000_6411000,155.0,517.0,30,30,170,532
679000_6411000,481.0,479.0,30,30,496,494
679000_6411000,0.0,69.0,21.0,30,6,84
679000_6411000,459.0,765.0,30,30,474,780
679000_6411000,0.0,641.0,17.0,30,2,656
679000_6411000,46.0,446.0,30,30,61,461
679000_6411000,317.0,446.0,30,30,332,461
679000_6411000,626.0,864.0,30,30,641,879
679000_6411000,592.0,699.0,30,30,607,714
679000_6411000,812.0,673.0,30,30,827,688
679000_6411000,245.0,556.0,30,30,260,571
679000_6411000,399.0,600.0,30,30,414,615
679000_6411000,481.0,513.0,30,30,496,528
679000_6411000,469.0,564.0,30,30,484,579
679000_6411000,553.0,560.0,30,30,568,575
679000_6411000,981.0,128.0,18.0,30,996,143
679000_6411000,277.0,195.0,30,30,292,210
679000_6411000,281.0,158.0,30,30,296,173
679000_6411000,0.0,244.0,28.0,30,13,259
679000_6411000,188.0,93.0,30,30,203,108
679000_6411000,274.0,267.0,30,30,289,282
679000_6411000,239.0,393.0,30,30,254,408
679000_6411000,276.0,214.0,30,30,291,229
679000_6411000,164.0,290.0,30,30,179,305
679000_6411000,47.0,186.0,30,30,62,201
679000_6411000,462.0,657.0,30,30,477,672
679000_6411000,579.0,839.0,30,30,594,854
679000_6411000,505.0,694.0,30,30,520,709
679000_6450000,428.0,370.0,30,30,443,385
679000_6450000,750.0,763.0,30,30,765,778
679000_6450000,328.0,351.0,30,30,343,366
679000_6450000,880.0,47.0,30,30,895,62
679000_6450000,809.0,442.0,30,30,824,457
679000_6450000,487.0,801.0,30,30,502,816
679000_6450000,242.0,818.0,30,30,257,833
679000_6450000,264.0,820.0,30,30,279,835
679000_6450000,246.0,794.0,30,30,261,809
679000_6450000,732.0,868.0,30,30,747,883
679000_6452000,0.0,899.0,16.0,30,1,914
679000_6452000,0.0,935.0,18.0,30,3,950
679000_6452000,19.0,952.0,30,30,34,967
679000_6452000,20.0,34.0,30,30,35,49
679000_6452000,26.0,0.0,30,22.0,41,7
679000_6504000,471.0,80.0,30,30,486,95
679000_6504000,919.0,612.0,30,30,934,627
679000_6504000,7.0,637.0,30,30,22,652
679000_6504000,49.0,674.0,30,30,64,689
679000_6504000,394.0,82.0,30,30,409,97
679000_6504000,72.0,695.0,30,30,87,710
679000_6504000,311.0,403.0,30,30,326,418
679000_6504000,263.0,483.0,30,30,278,498
679000_6546000,346.0,162.0,30,30,361,177
679000_6546000,596.0,143.0,30,30,611,158
679000_6546000,37.0,308.0,30,30,52,323
679000_6546000,654.0,187.0,30,30,669,202
679000_6546000,309.0,201.0,30,30,324,216
679000_6546000,372.0,195.0,30,30,387,210
679000_6546000,320.0,308.0,30,30,335,323
679000_6546000,942.0,124.0,30,30,957,139
679000_6546000,678.0,181.0,30,30,693,196
679000_6546000,795.0,148.0,30,30,810,163
679000_6546000,441.0,182.0,30,30,456,197
679000_6546000,79.0,214.0,30,30,94,229
679000_6546000,60.0,489.0,30,30,75,504
679000_6546000,157.0,420.0,30,30,172,435
679000_6546000,606.0,42.0,30,30,621,57
679000_6546000,549.0,74.0,30,30,564,89
679000_6546000,622.0,58.0,30,30,637,73
679000_6546000,657.0,20.0,30,30,672,35
679000_6546000,34.0,199.0,30,30,49,214
679000_6546000,318.0,298.0,30,30,333,313
679000_6546000,677.0,19.0,30,30,692,34
680000_6406000,305.0,638.0,30,30,320,653
680000_6406000,888.0,586.0,30,30,903,601
680000_6406000,191.0,331.0,30,30,206,346
680000_6406000,951.0,550.0,30,30,966,565
680000_6406000,314.0,532.0,30,30,329,547
680000_6406000,329.0,476.0,30,30,344,491
680000_6406000,312.0,627.0,30,30,327,642
680000_6406000,964.0,805.0,30,30,979,820
680000_6406000,893.0,935.0,30,30,908,950
680000_6406000,107.0,81.0,30,30,122,96
680000_6406000,141.0,210.0,30,30,156,225
680000_6406000,659.0,305.0,30,30,674,320
680000_6406000,185.0,661.0,30,30,200,676
680000_6406000,183.0,798.0,30,30,198,813
680000_6407000,657.0,235.0,30,30,672,250
680000_6407000,715.0,110.0,30,30,730,125
680000_6407000,644.0,414.0,30,30,659,429
680000_6407000,801.0,405.0,30,30,816,420
680000_6407000,797.0,427.0,30,30,812,442
680000_6407000,764.0,402.0,30,30,779,417
680000_6407000,119.0,565.0,30,30,134,580
680000_6407000,548.0,777.0,30,30,563,792
680000_6407000,643.0,430.0,30,30,658,445
680000_6407000,627.0,944.0,30,30,642,959
680000_6407000,756.0,401.0,30,30,771,416
680000_6407000,444.0,213.0,30,30,459,228
680000_6407000,790.0,18.0,30,30,805,33
680000_6407000,86.0,129.0,30,30,101,144
680000_6407000,960.0,958.0,30,30,975,973
680000_6408000,580.0,272.0,30,30,595,287
680000_6408000,759.0,295.0,30,30,774,310
680000_6408000,951.0,961.0,30,30,966,976
680000_6408000,762.0,305.0,30,30,777,320
680000_6408000,335.0,592.0,30,30,350,607
680000_6408000,140.0,547.0,30,30,155,562
680000_6408000,174.0,310.0,30,30,189,325
680000_6408000,20.0,417.0,30,30,35,432
680000_6408000,147.0,542.0,30,30,162,557
680000_6408000,271.0,488.0,30,30,286,503
680000_6408000,519.0,272.0,30,30,534,287
680000_6408000,519.0,278.0,30,30,534,293
680000_6408000,129.0,556.0,30,30,144,571
680000_6408000,46.0,626.0,30,30,61,641
680000_6408000,268.0,328.0,30,30,283,343
680000_6408000,310.0,323.0,30,30,325,338
680000_6408000,543.0,0.0,30,30,558,15
680000_6408000,208.0,359.0,30,30,223,374
680000_6408000,228.0,495.0,30,30,243,510
680000_6408000,481.0,712.0,30,30,496,727
680000_6408000,264.0,474.0,30,30,279,489
680000_6408000,254.0,451.0,30,30,269,466
680000_6408000,0.0,91.0,26.0,30,11,106
680000_6408000,374.0,632.0,30,30,389,647
680000_6408000,751.0,908.0,30,30,766,923
680000_6408000,825.0,275.0,30,30,840,290
680000_6411000,267.0,145.0,30,30,282,160
680000_6411000,147.0,898.0,30,30,162,913
680000_6411000,730.0,902.0,30,30,745,917
680000_6411000,857.0,888.0,30,30,872,903
680000_6411000,883.0,963.0,30,30,898,978
680000_6411000,883.0,966.0,30,30,898,981
680000_6411000,484.0,573.0,30,30,499,588
680000_6411000,476.0,577.0,30,30,491,592
680000_6411000,270.0,853.0,30,30,285,868
680000_6411000,274.0,878.0,30,30,289,893
680000_6411000,291.0,962.0,30,30,306,977
680000_6411000,307.0,901.0,30,30,322,916
680000_6411000,240.0,865.0,30,30,255,880
680000_6411000,190.0,846.0,30,30,205,861
680000_6411000,493.0,564.0,30,30,508,579
680000_6411000,506.0,463.0,30,30,521,478
680000_6411000,497.0,752.0,30,30,512,767
680000_6411000,145.0,901.0,30,30,160,916
680000_6411000,340.0,924.0,30,30,355,939
680000_6411000,471.0,789.0,30,30,486,804
680000_6411000,974.0,732.0,25.0,30,989,747
680000_6411000,861.0,781.0,30,30,876,796
680000_6411000,866.0,898.0,30,30,881,913
680000_6411000,563.0,462.0,30,30,578,477
680000_6411000,856.0,761.0,30,30,871,776
680000_6411000,895.0,605.0,30,30,910,620
680000_6411000,353.0,580.0,30,30,368,595
680000_6411000,0.0,529.0,17.0,30,2,544
680000_6411000,147.0,574.0,30,30,162,589
680000_6411000,626.0,572.0,30,30,641,587
680000_6411000,161.0,578.0,30,30,176,593
680000_6411000,486.0,767.0,30,30,501,782
680000_6411000,812.0,553.0,30,30,827,568
680000_6411000,189.0,938.0,30,30,204,953
680000_6411000,795.0,465.0,30,30,810,480
680000_6411000,64.0,869.0,30,30,79,884
680000_6411000,181.0,455.0,30,30,196,470
680000_6411000,211.0,346.0,30,30,226,361
680000_6411000,371.0,514.0,30,30,386,529
680000_6411000,309.0,847.0,30,30,324,862
680000_6411000,269.0,850.0,30,30,284,865
680000_6411000,456.0,321.0,30,30,471,336
680000_6411000,66.0,863.0,30,30,81,878
680000_6411000,862.0,892.0,30,30,877,907
680000_6411000,195.0,459.0,30,30,210,474
680000_6411000,225.0,351.0,30,30,240,366
680000_6411000,667.0,572.0,30,30,682,587
680000_6411000,502.0,175.0,30,30,517,190
680000_6411000,80.0,867.0,30,30,95,882
